count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
7043,N,2021,2021-05-12,10,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,44,49,410,70,138,46,9,5,0,0,0,60,727
7043,N,2021,2021-05-12,11,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,51,83,447,64,156,37,4,6,1,0,2,50,800
7043,N,2021,2021-05-12,12,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,61,103,459,65,151,39,2,7,0,1,2,51,829
7043,N,2021,2021-05-12,13,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,85,121,430,63,190,34,1,4,0,0,3,42,846
7043,N,2021,2021-05-12,14,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,88,108,547,65,165,37,2,5,0,0,1,45,930
7043,N,2021,2021-05-12,15,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,75,112,618,64,156,25,0,2,0,0,1,28,978
7043,N,2021,2021-05-12,16,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,94,149,611,64,176,32,3,1,1,0,3,40,1040
7043,N,2021,2021-05-12,17,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,165,140,701,56,123,11,1,0,0,0,1,13,1033
7043,N,2021,2021-05-12,18,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,202,163,666,60,83,15,0,0,3,0,0,18,990
7043,N,2021,2021-05-12,7,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,45,29,287,67,135,22,2,4,0,0,1,29,547
7043,N,2021,2021-05-12,8,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,54,29,371,70,145,42,6,4,4,0,1,57,672
7043,N,2021,2021-05-12,9,6,London,145,Camden,A400,Major,A502,Delancey St,528950,183780,51.538201,-0.14209177,0.2,0.12,37,29,359,71,141,42,5,6,1,1,0,55,655
7044,S,2019,2019-07-19,17,6,London,145,Camden,A400,Major,A501,Harrington Sq,529200,183000,51.531134,-0.13877508,0.9,0.56,48,34,502,31,87,3,0,2,0,0,0,5,659
7044,S,2019,2019-07-19,15,6,London,145,Camden,A400,Major,A501,Harrington Sq,529200,183000,51.531134,-0.13877508,0.9,0.56,55,37,366,42,146,12,4,7,0,2,1,26,617
7044,S,2019,2019-07-19,18,6,London,145,Camden,A400,Major,A501,Harrington Sq,529200,183000,51.531134,-0.13877508,0.9,0.56,48,48,579,42,63,2,0,0,0,0,0,2,734
